sector,funding_required_eur_k
FinTech,231.4
FinTech,222.8
FinTech,183.7
FinTech,202.9
FinTech,268.0
FinTech,227.4
FinTech,249.3
FinTech,294.4
FinTech,242.8
FinTech,141.2
FinTech,233.8
FinTech,190.6
FinTech,333.2
FinTech,240.8
FinTech,191.5
FinTech,250.3
FinTech,224.3
FinTech,148.0
FinTech,267.9
FinTech,200.1
FinTech,304.6
FinTech,213.5
FinTech,305.9
FinTech,242.3
FinTech,274.9
FinTech,196.2
FinTech,238.3
FinTech,147.7
FinTech,213.4
FinTech,156.1
FinTech,168.9
FinTech,179.0
FinTech,255.7
FinTech,212.4
FinTech,221.3
FinTech,211.0
FinTech,281.7
FinTech,219.9
FinTech,232.6
FinTech,192.7
FinTech,286.2
FinTech,291.2
FinTech,217.8
FinTech,192.1
FinTech,151.5
FinTech,179.9
FinTech,133.5
FinTech,178.2
FinTech,238.5
FinTech,217.2
FinTech,374.9
FinTech,201.7
FinTech,198.1
FinTech,280.5
FinTech,141.0
FinTech,156.2
FinTech,255.9
FinTech,210.0
FinTech,211.2
FinTech,177.1
FinTech,232.2
FinTech,182.4
FinTech,223.4
FinTech,168.3
FinTech,210.7
FinTech,350.0
FinTech,199.2
FinTech,213.1
FinTech,209.7
FinTech,228.7
FinTech,244.7
FinTech,233.1
FinTech,234.3
FinTech,210.7
FinTech,224.8
FinTech,209.1
FinTech,144.8
FinTech,402.3
FinTech,259.8
FinTech,175.4
FinTech,231.6
FinTech,161.2
FinTech,196.1
FinTech,156.2
FinTech,217.1
FinTech,152.7
FinTech,240.2
FinTech,257.0
FinTech,181.6
FinTech,228.0
FinTech,179.4
FinTech,247.1
FinTech,187.5
FinTech,263.4
FinTech,144.8
FinTech,174.4
FinTech,170.2
FinTech,230.2
FinTech,249.6
FinTech,234.3
FinTech,195.4
FinTech,115.5
FinTech,221.7
FinTech,263.4
FinTech,407.0
FinTech,199.3
FinTech,188.5
FinTech,236.5
FinTech,207.1
FinTech,294.6
FinTech,182.4
FinTech,207.5
FinTech,268.7
FinTech,235.8
FinTech,287.0
FinTech,198.7
FinTech,293.8
FinTech,149.8
FinTech,151.2
FinTech,294.8
FinTech,220.1
FinTech,271.5
FinTech,224.8
FinTech,219.3
FinTech,161.9
FinTech,218.3
FinTech,300.5
FinTech,222.6
FinTech,257.0
FinTech,255.4
FinTech,174.0
FinTech,267.6
FinTech,204.4
FinTech,207.0
FinTech,355.9
FinTech,252.0
FinTech,189.7
FinTech,223.0
FinTech,221.6
FinTech,323.8
FinTech,221.7
FinTech,365.1
FinTech,163.0
FinTech,218.1
FinTech,184.3
FinTech,196.1
FinTech,197.0
FinTech,186.5
FinTech,327.1
FinTech,304.7
FinTech,241.0
FinTech,197.0
FinTech,187.7
FinTech,260.6
FinTech,235.4
FinTech,212.5
FinTech,248.8
FinTech,269.7
FinTech,212.0
FinTech,183.3
FinTech,162.1
FinTech,232.7
FinTech,361.7
FinTech,170.2
FinTech,282.9
FinTech,188.1
FinTech,197.0
FinTech,271.2
FinTech,207.2
FinTech,232.6
FinTech,231.6
FinTech,188.1
FinTech,269.9
FinTech,216.6
FinTech,159.6
FinTech,178.9
FinTech,107.3
FinTech,222.3
FinTech,296.5
FinTech,172.7
FinTech,251.4
FinTech,242.6
FinTech,184.8
FinTech,312.8
FinTech,206.3
FinTech,348.8
FinTech,150.8
FinTech,206.5
FinTech,212.2
FinTech,217.7
FinTech,259.0
FinTech,480.0
FinTech,243.9
FinTech,220.9
FinTech,170.7
FinTech,142.2
FinTech,287.6
FinTech,193.7
FinTech,399.9
FinTech,268.3
FinTech,237.7
FinTech,240.5
FinTech,241.1
FinTech,187.3
FinTech,146.8
FinTech,193.6
FinTech,218.8
FinTech,189.3
FinTech,163.4
FinTech,185.0
FinTech,278.8
FinTech,261.0
FinTech,228.5
FinTech,251.5
FinTech,169.3
FinTech,183.0
FinTech,236.0
FinTech,174.4
FinTech,225.2
FinTech,164.3
FinTech,150.3
FinTech,260.2
FinTech,278.2
FinTech,190.0
FinTech,154.9
FinTech,132.2
FinTech,335.6
FinTech,225.4
FinTech,191.0
FinTech,202.1
FinTech,141.5
FinTech,253.4
FinTech,348.0
FinTech,183.5
FinTech,380.1
FinTech,213.9
FinTech,322.3
FinTech,235.8
FinTech,235.7
FinTech,335.7
FinTech,263.0
FinTech,239.5
FinTech,140.6
FinTech,155.3
FinTech,244.1
FinTech,307.9
FinTech,226.3
FinTech,191.8
FinTech,143.9
FinTech,183.5
FinTech,226.4
FinTech,180.4
FinTech,176.0
FinTech,217.1
FinTech,306.5
FinTech,257.2
FinTech,234.6
FinTech,229.4
FinTech,249.4
FinTech,214.2
FinTech,199.9
FinTech,260.4
FinTech,208.6
FinTech,167.1
FinTech,306.2
FinTech,142.9
FinTech,311.5
FinTech,246.8
FinTech,175.8
FinTech,220.9
FinTech,199.1
FinTech,264.5
FinTech,263.3
FinTech,244.3
FinTech,260.8
FinTech,214.0
FinTech,329.5
FinTech,291.1
FinTech,196.9
FinTech,264.7
FinTech,259.5
FinTech,207.0
FinTech,203.3
FinTech,290.5
FinTech,219.0
FinTech,233.2
FinTech,303.2
FinTech,393.4
FinTech,194.6
FinTech,208.8
FinTech,223.5
FinTech,224.6
FinTech,239.6
FinTech,196.3
FinTech,164.2
FinTech,328.9
FinTech,252.9
FinTech,199.5
FinTech,242.9
FinTech,334.9
FinTech,183.3
FinTech,230.6
FinTech,159.6
FinTech,213.8
FinTech,253.2
FinTech,170.0
FinTech,210.4
FinTech,264.1
FinTech,251.6
FinTech,168.3
FinTech,239.4
FinTech,249.8
FinTech,225.2
FinTech,282.2
FinTech,191.8
FinTech,241.6
FinTech,168.0
FinTech,152.0
FinTech,262.9
FinTech,220.7
FinTech,197.5
FinTech,172.0
FinTech,265.7
FinTech,155.3
FinTech,276.1
FinTech,243.7
FinTech,157.1
FinTech,226.2
FinTech,404.5
FinTech,288.8
FinTech,181.6
FinTech,259.1
FinTech,158.6
FinTech,160.3
FinTech,216.3
FinTech,249.4
FinTech,264.8
FinTech,265.6
FinTech,246.2
FinTech,151.6
FinTech,216.6
FinTech,274.5
FinTech,243.3
FinTech,229.1
FinTech,237.0
FinTech,236.1
FinTech,139.8
FinTech,286.5
FinTech,214.2
FinTech,258.5
FinTech,129.3
FinTech,321.9
FinTech,168.4
FinTech,394.2
FinTech,357.7
FinTech,162.0
FinTech,265.1
FinTech,173.9
FinTech,189.7
FinTech,190.6
FinTech,243.5
FinTech,236.7
FinTech,166.6
FinTech,243.1
FinTech,209.6
FinTech,144.5
FinTech,198.8
FinTech,321.9
FinTech,200.4
FinTech,144.0
FinTech,265.0
FinTech,177.5
FinTech,230.8
FinTech,211.2
FinTech,329.5
FinTech,211.2
FinTech,168.8
FinTech,197.2
FinTech,165.6
FinTech,209.4
FinTech,330.1
FinTech,292.8
FinTech,351.3
FinTech,245.3
FinTech,227.0
FinTech,174.6
FinTech,233.8
FinTech,213.2
FinTech,262.8
FinTech,169.7
FinTech,222.4
FinTech,153.0
FinTech,237.4
FinTech,256.6
FinTech,151.3
FinTech,161.4
FinTech,163.1
FinTech,210.9
FinTech,159.3
FinTech,301.7
FinTech,242.9
FinTech,252.1
FinTech,152.4
FinTech,295.8
FinTech,255.1
FinTech,187.8
FinTech,154.1
FinTech,215.9
FinTech,197.3
FinTech,199.2
FinTech,186.8
FinTech,259.3
FinTech,120.8
FinTech,305.2
FinTech,276.4
FinTech,230.6
FinTech,212.5
FinTech,281.8
FinTech,217.6
FinTech,206.1
FinTech,285.5
FinTech,355.6
FinTech,175.7
FinTech,242.2
FinTech,171.1
FinTech,246.6
FinTech,183.7
FinTech,290.3
FinTech,214.7
FinTech,222.1
FinTech,319.7
FinTech,185.6
FinTech,257.2
FinTech,189.9
FinTech,289.3
FinTech,331.4
FinTech,206.8
FinTech,132.6
FinTech,187.5
FinTech,384.4
FinTech,191.7
FinTech,330.2
FinTech,191.1
FinTech,190.0
FinTech,262.8
FinTech,255.7
FinTech,267.3
FinTech,219.9
FinTech,278.7
FinTech,274.1
FinTech,286.2
FinTech,190.3
FinTech,278.7
FinTech,194.9
FinTech,211.9
FinTech,210.9
FinTech,174.6
FinTech,147.4
FinTech,291.1
FinTech,186.9
FinTech,206.5
FinTech,185.7
FinTech,207.1
FinTech,195.6
FinTech,294.8
FinTech,191.8
FinTech,325.9
FinTech,285.5
FinTech,197.0
FinTech,236.5
FinTech,247.6
FinTech,266.6
FinTech,272.7
FinTech,229.3
FinTech,176.4
FinTech,254.6
FinTech,208.1
FinTech,115.7
FinTech,240.3
FinTech,185.6
FinTech,197.7
FinTech,220.0
FinTech,153.7
FinTech,226.8
FinTech,204.3
FinTech,179.6
FinTech,222.0
FinTech,148.9
FinTech,223.6
FinTech,244.8
FinTech,235.7
FinTech,263.4
FinTech,287.2
FinTech,215.6
FinTech,282.6
FinTech,215.4
FinTech,187.0
FinTech,200.7
FinTech,233.6
FinTech,282.0
FinTech,219.8
FinTech,188.2
FinTech,306.3
FinTech,157.9
FinTech,188.4
FinTech,269.8
FinTech,329.8
FinTech,245.4
FinTech,232.7
FinTech,205.5
FinTech,249.2
FinTech,226.3
FinTech,184.7
FinTech,204.6
FinTech,180.0
FinTech,220.4
FinTech,228.0
FinTech,319.9
FinTech,191.5
FinTech,210.7
FinTech,293.5
FinTech,332.8
FinTech,245.0
FinTech,207.2
FinTech,197.0
FinTech,143.8
FinTech,177.5
FinTech,224.9
FinTech,210.7
FinTech,253.6
FinTech,210.1
FinTech,185.9
FinTech,237.6
FinTech,390.9
FinTech,204.2
FinTech,226.8
FinTech,266.9
FinTech,192.6
FinTech,294.4
FinTech,152.8
FinTech,200.0
FinTech,204.5
FinTech,227.5
FinTech,139.6
FinTech,299.9
FinTech,241.7
FinTech,284.4
FinTech,318.4
FinTech,185.3
FinTech,123.8
FinTech,286.0
FinTech,205.7
FinTech,169.3
FinTech,250.8
FinTech,387.2
FinTech,214.3
FinTech,273.4
FinTech,175.1
FinTech,149.1
FinTech,271.1
FinTech,249.1
FinTech,197.4
FinTech,325.3
FinTech,146.4
FinTech,165.6
FinTech,193.9
FinTech,202.4
FinTech,307.7
FinTech,222.2
FinTech,210.2
FinTech,164.0
FinTech,282.1
FinTech,169.2
FinTech,163.9
FinTech,200.4
FinTech,228.1
FinTech,186.2
FinTech,258.5
FinTech,205.9
FinTech,279.9
FinTech,246.8
FinTech,331.7
FinTech,198.4
FinTech,266.8
FinTech,145.7
FinTech,427.2
FinTech,263.7
FinTech,205.2
FinTech,207.0
FinTech,207.6
FinTech,335.4
FinTech,270.1
FinTech,198.4
FinTech,165.2
FinTech,289.3
FinTech,266.4
FinTech,258.5
FinTech,215.5
FinTech,205.1
FinTech,323.7
FinTech,330.7
FinTech,254.5
FinTech,274.6
FinTech,232.0
FinTech,160.3
FinTech,175.4
FinTech,286.0
FinTech,294.5
FinTech,280.0
FinTech,237.9
FinTech,282.4
FinTech,216.8
FinTech,253.4
FinTech,209.6
FinTech,172.3
FinTech,268.0
FinTech,294.6
FinTech,388.1
FinTech,233.5
FinTech,172.6
FinTech,203.7
FinTech,212.9
FinTech,227.3
FinTech,244.8
FinTech,238.8
FinTech,262.7
FinTech,229.9
FinTech,131.7
FinTech,231.5
FinTech,224.1
FinTech,249.3
FinTech,202.2
FinTech,231.3
FinTech,249.7
FinTech,211.8
FinTech,256.6
FinTech,223.3
FinTech,227.8
FinTech,112.2
FinTech,168.9
FinTech,169.0
FinTech,230.9
FinTech,294.3
FinTech,213.8
FinTech,267.0
FinTech,255.0
FinTech,226.9
FinTech,250.7
FinTech,232.5
FinTech,212.6
FinTech,240.4
FinTech,306.4
FinTech,244.9
FinTech,231.0
FinTech,179.5
FinTech,304.3
FinTech,159.0
FinTech,148.4
FinTech,239.3
FinTech,179.4
FinTech,282.2
FinTech,149.2
FinTech,274.1
FinTech,265.4
FinTech,225.7
FinTech,135.6
FinTech,147.8
FinTech,232.2
FinTech,208.2
FinTech,259.7
FinTech,216.3
FinTech,212.0
FinTech,125.7
FinTech,265.4
FinTech,189.2
FinTech,200.5
FinTech,171.8
FinTech,154.2
FinTech,308.2
FinTech,263.8
FinTech,264.8
FinTech,209.0
FinTech,147.3
FinTech,356.3
FinTech,242.1
FinTech,226.7
FinTech,202.3
FinTech,137.3
FinTech,285.7
FinTech,172.3
FinTech,249.1
FinTech,262.3
FinTech,237.2
FinTech,244.8
FinTech,299.4
FinTech,183.1
FinTech,228.2
FinTech,208.6
FinTech,143.9
FinTech,234.7
FinTech,293.0
FinTech,301.5
FinTech,336.8
FinTech,146.1
FinTech,319.5
FinTech,229.2
FinTech,317.5
FinTech,200.6
FinTech,194.4
FinTech,166.1
FinTech,262.6
FinTech,247.3
FinTech,169.9
FinTech,133.6
FinTech,241.7
FinTech,248.1
FinTech,175.1
FinTech,167.2
FinTech,255.5
FinTech,336.7
FinTech,196.1
FinTech,179.5
FinTech,235.3
FinTech,254.3
FinTech,202.0
FinTech,350.0
FinTech,270.3
FinTech,201.3
FinTech,152.3
FinTech,297.6
FinTech,289.0
FinTech,204.9
FinTech,238.1
FinTech,212.2
FinTech,247.6
FinTech,173.6
FinTech,168.0
FinTech,264.7
FinTech,272.6
FinTech,196.2
FinTech,184.9
FinTech,286.1
FinTech,186.4
FinTech,222.5
FinTech,216.1
FinTech,156.8
FinTech,229.6
FinTech,224.5
FinTech,238.7
FinTech,227.8
FinTech,359.0
FinTech,287.0
FinTech,221.7
FinTech,226.4
FinTech,329.6
FinTech,267.9
FinTech,165.6
FinTech,273.3
FinTech,292.4
FinTech,318.7
FinTech,200.3
FinTech,197.0
FinTech,176.9
FinTech,235.8
FinTech,260.0
FinTech,195.2
FinTech,212.6
FinTech,137.0
FinTech,310.9
FinTech,153.3
FinTech,239.5
FinTech,232.1
FinTech,222.0
FinTech,223.2
FinTech,174.1
FinTech,203.7
FinTech,274.5
FinTech,293.9
FinTech,199.4
FinTech,153.4
FinTech,183.7
FinTech,336.4
FinTech,186.2
FinTech,214.8
FinTech,304.3
FinTech,194.6
FinTech,211.5
FinTech,263.7
FinTech,325.7
FinTech,189.4
FinTech,302.6
FinTech,205.9
FinTech,179.2
FinTech,232.7
FinTech,168.3
FinTech,244.9
FinTech,453.3
FinTech,283.3
FinTech,214.5
FinTech,279.8
FinTech,177.3
FinTech,184.3
FinTech,215.8
FinTech,224.2
FinTech,163.2
FinTech,204.7
FinTech,212.5
FinTech,313.2
FinTech,163.2
FinTech,159.7
FinTech,228.8
FinTech,286.3
FinTech,249.4
FinTech,235.5
FinTech,205.6
FinTech,256.7
FinTech,265.7
FinTech,207.1
FinTech,176.6
FinTech,176.9
FinTech,268.9
FinTech,154.0
FinTech,323.1
FinTech,197.8
FinTech,235.9
FinTech,258.2
FinTech,187.7
FinTech,197.6
FinTech,226.5
FinTech,180.5
FinTech,171.9
FinTech,175.5
FinTech,290.1
FinTech,240.8
FinTech,183.1
FinTech,268.5
FinTech,185.4
FinTech,140.3
FinTech,257.9
FinTech,320.8
FinTech,249.8
FinTech,142.3
FinTech,218.5
FinTech,206.3
FinTech,239.7
FinTech,180.8
FinTech,203.5
FinTech,158.5
FinTech,231.2
FinTech,159.8
FinTech,242.9
FinTech,184.9
FinTech,106.7
FinTech,263.7
FinTech,246.1
FinTech,299.9
FinTech,135.8
FinTech,189.0
FinTech,226.4
FinTech,250.6
FinTech,156.9
FinTech,242.6
FinTech,192.6
FinTech,143.4
FinTech,184.9
FinTech,247.3
FinTech,144.8
FinTech,254.4
FinTech,234.5
FinTech,207.2
FinTech,150.8
FinTech,153.6
FinTech,200.5
FinTech,169.6
FinTech,203.5
FinTech,270.6
FinTech,206.3
FinTech,205.0
FinTech,205.1
FinTech,277.4
FinTech,295.8
FinTech,242.1
FinTech,226.7
FinTech,231.6
FinTech,305.1
FinTech,245.1
FinTech,311.8
FinTech,199.5
FinTech,161.6
FinTech,188.4
FinTech,193.0
FinTech,317.8
FinTech,260.2
FinTech,189.7
FinTech,264.6
FinTech,213.2
FinTech,320.0
FinTech,203.5
FinTech,154.2
FinTech,210.5
FinTech,203.5
FinTech,161.3
FinTech,251.4
FinTech,304.9
FinTech,169.7
FinTech,274.8
FinTech,191.1
FinTech,218.5
FinTech,213.2
FinTech,218.5
FinTech,244.9
FinTech,173.6
FinTech,295.8
FinTech,246.7
FinTech,266.2
FinTech,183.6
FinTech,170.0
FinTech,288.4
FinTech,168.3
FinTech,227.4
FinTech,277.7
FinTech,213.4
FinTech,287.5
FinTech,206.4
FinTech,163.8
FinTech,239.4
FinTech,229.9
FinTech,407.7
FinTech,176.8
FinTech,207.3
FinTech,185.7
FinTech,212.6
FinTech,210.7
FinTech,179.8
FinTech,244.7
FinTech,209.1
FinTech,299.4
FinTech,189.3
FinTech,337.1
FinTech,234.1
FinTech,294.3
FinTech,225.6
FinTech,183.6
FinTech,206.8
FinTech,159.7
FinTech,214.1
FinTech,228.6
FinTech,222.0
FinTech,298.3
FinTech,212.3
FinTech,142.1
FinTech,496.4
FinTech,187.4
FinTech,274.5
FinTech,155.4
FinTech,232.4
FinTech,183.0
FinTech,114.8
FinTech,205.9
FinTech,217.2
FinTech,208.9
FinTech,232.3
FinTech,206.5
FinTech,223.2
FinTech,228.5
FinTech,217.9
FinTech,211.2
FinTech,178.9
FinTech,251.9
FinTech,205.9
FinTech,202.1
FinTech,247.2
FinTech,230.7
FinTech,187.1
FinTech,292.9
FinTech,167.1
FinTech,173.3
FinTech,256.2
FinTech,328.7
FinTech,192.4
FinTech,241.6
FinTech,167.0
FinTech,177.4
FinTech,285.0
FinTech,239.0
FinTech,287.1
FinTech,282.1
FinTech,135.9
FinTech,166.9
FinTech,234.0
FinTech,148.7
FinTech,172.4
FinTech,305.0
FinTech,194.0
FinTech,258.7
FinTech,218.3
FinTech,187.9
FinTech,149.8
FinTech,231.8
FinTech,307.0
FinTech,189.1
FinTech,223.2
FinTech,154.9
FinTech,188.2
FinTech,237.6
FinTech,260.7
FinTech,249.7
FinTech,137.7
FinTech,197.8
FinTech,175.9
FinTech,204.6
FinTech,214.1
FinTech,280.8
FinTech,235.1
FinTech,304.4
FinTech,187.0
FinTech,158.6
FinTech,307.0
FinTech,242.7
FinTech,185.2
FinTech,243.0
FinTech,266.2
FinTech,225.8
FinTech,185.8
FinTech,198.5
FinTech,234.9
FinTech,230.0
FinTech,290.3
FinTech,206.2
FinTech,176.0
FinTech,397.4
FinTech,228.7
FinTech,266.2
FinTech,247.7
FinTech,229.3
FinTech,208.5
FinTech,115.3
FinTech,172.0
FinTech,237.0
FinTech,117.6
FinTech,223.3
FinTech,255.8
FinTech,266.1
FinTech,252.1
FinTech,273.9
FinTech,317.8
FinTech,282.7
FinTech,229.9
FinTech,213.0
FinTech,225.6
FinTech,206.2
FinTech,284.1
FinTech,250.6
FinTech,201.3
FinTech,297.9
FinTech,205.4
FinTech,176.7
FinTech,219.2
FinTech,181.8
FinTech,272.5
FinTech,180.9
FinTech,213.9
FinTech,272.7
FinTech,186.5
FinTech,241.5
FinTech,175.6
FinTech,232.4
FinTech,250.3
FinTech,217.6
FinTech,221.4
FinTech,243.3
FinTech,206.0
FinTech,269.6
FinTech,301.1
FinTech,177.6
FinTech,329.9
FinTech,204.9
FinTech,347.6
FinTech,205.5
FinTech,258.5
FinTech,258.2
FinTech,201.0
FinTech,223.4
FinTech,306.0
FinTech,204.0
FinTech,199.6
FinTech,168.5
FinTech,315.1
FinTech,196.7
FinTech,289.5
FinTech,191.3
FinTech,287.4
FinTech,264.5
FinTech,208.5
FinTech,185.6
FinTech,189.1
FinTech,188.5
FinTech,280.7
FinTech,227.9
FinTech,170.0
FinTech,207.3
FinTech,213.2
FinTech,134.3
FinTech,210.0
FinTech,259.5
FinTech,212.9
FinTech,232.9
FinTech,245.6
FinTech,203.0
FinTech,259.9
FinTech,307.2
FinTech,154.7
FinTech,202.9
FinTech,375.4
FinTech,228.5
FinTech,217.9
FinTech,207.0
FinTech,294.5
FinTech,177.0
FinTech,271.9
FinTech,206.1
FinTech,184.9
FinTech,208.3
FinTech,217.4
FinTech,195.9
FinTech,283.8
FinTech,185.2
FinTech,226.9
FinTech,248.6
FinTech,226.3
FinTech,262.4
FinTech,198.8
FinTech,253.5
FinTech,255.3
FinTech,274.5
FinTech,142.4
FinTech,247.0
FinTech,270.3
FinTech,199.9
FinTech,193.7
FinTech,187.0
FinTech,173.3
FinTech,256.0
FinTech,371.3
FinTech,193.3
FinTech,197.3
FinTech,220.5
FinTech,152.0
FinTech,187.2
FinTech,216.8
FinTech,178.9
FinTech,289.4
FinTech,163.1
FinTech,270.3
FinTech,308.0
FinTech,239.9
FinTech,212.9
FinTech,232.5
FinTech,198.5
FinTech,137.5
FinTech,175.4
FinTech,219.1
FinTech,177.0
FinTech,199.8
FinTech,245.3
FinTech,227.1
FinTech,280.3
FinTech,235.1
FinTech,238.3
FinTech,186.5
FinTech,161.8
FinTech,199.8
FinTech,185.9
FinTech,211.4
FinTech,171.9
FinTech,266.7
FinTech,185.7
FinTech,202.1
FinTech,218.7
FinTech,284.5
FinTech,329.2
FinTech,334.5
FinTech,163.6
FinTech,201.6
FinTech,193.0
FinTech,239.2
FinTech,235.9
FinTech,192.1
FinTech,188.7
FinTech,174.7
FinTech,119.3
FinTech,163.0
FinTech,268.2
FinTech,307.7
FinTech,299.5
FinTech,270.8
FinTech,174.1
FinTech,167.4
FinTech,144.9
FinTech,192.1
FinTech,224.1
FinTech,174.2
FinTech,242.6
FinTech,255.2
FinTech,197.0
FinTech,161.4
FinTech,301.8
FinTech,221.5
FinTech,343.3
FinTech,224.4
FinTech,228.0
FinTech,176.0
FinTech,199.3
FinTech,153.5
FinTech,161.3
FinTech,260.5
FinTech,205.9
FinTech,199.3
FinTech,185.3
FinTech,201.1
FinTech,285.1
FinTech,227.1
FinTech,167.5
FinTech,278.4
FinTech,326.7
FinTech,246.2
FinTech,269.7
FinTech,290.9
FinTech,150.1
FinTech,337.3
FinTech,282.9
FinTech,245.8
FinTech,213.4
FinTech,161.5
FinTech,203.6
FinTech,243.6
FinTech,170.4
FinTech,216.2
FinTech,167.3
FinTech,201.1
FinTech,161.0
FinTech,157.1
FinTech,237.6
FinTech,192.3
FinTech,196.5
FinTech,189.9
FinTech,411.0
FinTech,252.6
FinTech,259.0
FinTech,183.8
FinTech,246.7
FinTech,208.5
FinTech,183.5
FinTech,342.4
FinTech,250.6
FinTech,247.7
FinTech,175.7
FinTech,164.0
FinTech,216.8
FinTech,192.5
FinTech,252.9
FinTech,256.8
FinTech,223.0
FinTech,265.8
FinTech,229.7
FinTech,179.8
FinTech,209.9
FinTech,226.7
FinTech,272.0
FinTech,231.4
FinTech,192.6
FinTech,274.4
FinTech,239.8
FinTech,313.5
FinTech,224.2
FinTech,173.1
FinTech,288.0
FinTech,192.4
FinTech,235.1
FinTech,229.3
FinTech,222.0
FinTech,211.3
FinTech,150.2
FinTech,174.5
FinTech,284.4
FinTech,242.5
FinTech,340.8
FinTech,173.0
FinTech,218.2
FinTech,287.1
FinTech,192.9
FinTech,196.5
FinTech,205.4
FinTech,198.3
FinTech,248.3
FinTech,145.9
FinTech,320.6
FinTech,176.2
FinTech,135.0
FinTech,219.2
FinTech,201.4
FinTech,210.9
FinTech,236.1
FinTech,254.8
FinTech,323.8
FinTech,187.5
FinTech,262.5
FinTech,258.6
FinTech,119.7
FinTech,181.4
FinTech,163.4
FinTech,243.5
FinTech,237.4
FinTech,238.5
FinTech,204.8
FinTech,209.6
FinTech,218.3
FinTech,200.3
FinTech,262.7
FinTech,171.8
FinTech,183.5
FinTech,225.9
FinTech,201.9
FinTech,170.2
FinTech,248.3
FinTech,192.6
FinTech,180.9
FinTech,211.1
FinTech,178.9
FinTech,218.0
FinTech,202.3
FinTech,195.3
FinTech,195.5
FinTech,276.2
FinTech,239.2
FinTech,148.3
FinTech,269.2
FinTech,247.4
FinTech,244.1
FinTech,269.5
FinTech,220.5
FinTech,253.4
FinTech,197.4
FinTech,267.0
FinTech,231.0
FinTech,160.1
FinTech,278.8
FinTech,213.3
FinTech,206.6
FinTech,198.4
FinTech,201.8
FinTech,231.6
FinTech,175.1
FinTech,153.2
FinTech,172.0
FinTech,239.9
FinTech,211.7
FinTech,283.8
FinTech,216.4
FinTech,266.7
FinTech,187.3
FinTech,198.8
FinTech,220.2
FinTech,212.4
FinTech,207.9
FinTech,179.8
FinTech,152.6
FinTech,254.0
FinTech,247.6
FinTech,190.8
FinTech,239.7
FinTech,211.4
FinTech,283.3
FinTech,162.5
FinTech,213.4
FinTech,209.5
FinTech,228.0
FinTech,312.9
FinTech,213.5
FinTech,260.6
FinTech,212.4
FinTech,281.1
FinTech,261.2
FinTech,203.5
FinTech,200.1
FinTech,245.7
FinTech,189.0
FinTech,229.5
FinTech,202.4
FinTech,239.1
FinTech,211.7
FinTech,187.3
FinTech,283.3
FinTech,232.1
FinTech,217.0
FinTech,242.0
FinTech,149.6
FinTech,355.3
FinTech,220.9
FinTech,139.9
FinTech,289.3
FinTech,184.8
FinTech,279.3
FinTech,225.9
FinTech,153.1
FinTech,233.3
FinTech,229.4
FinTech,286.3
FinTech,247.7
FinTech,165.2
FinTech,276.7
FinTech,199.7
FinTech,326.3
FinTech,202.5
FinTech,209.3
FinTech,181.9
FinTech,195.9
FinTech,184.3
FinTech,288.0
FinTech,161.7
FinTech,264.4
FinTech,265.8
FinTech,301.6
FinTech,221.9
FinTech,173.5
FinTech,211.2
FinTech,251.9
FinTech,224.0
FinTech,239.0
FinTech,300.7
FinTech,251.2
FinTech,230.0
FinTech,143.7
FinTech,183.5
FinTech,200.2
FinTech,139.4
FinTech,170.2
FinTech,206.5
FinTech,214.4
FinTech,246.8
FinTech,209.6
FinTech,232.6
FinTech,199.6
FinTech,221.8
FinTech,243.7
FinTech,308.3
FinTech,195.2
FinTech,227.1
FinTech,268.3
FinTech,157.8
FinTech,347.8
FinTech,288.1
FinTech,148.2
FinTech,239.3
FinTech,192.9
FinTech,200.5
FinTech,238.1
FinTech,279.7
FinTech,197.4
FinTech,198.0
FinTech,239.3
FinTech,250.6
FinTech,174.3
FinTech,326.6
FinTech,189.5
FinTech,274.3
FinTech,243.7
FinTech,252.6
FinTech,190.3
FinTech,147.8
FinTech,218.6
FinTech,218.8
FinTech,176.2
FinTech,271.3
FinTech,217.1
FinTech,182.4
FinTech,251.3
FinTech,252.9
FinTech,186.3
FinTech,291.8
FinTech,368.0
FinTech,171.0
FinTech,210.6
FinTech,237.4
FinTech,371.2
FinTech,185.6
FinTech,177.0
FinTech,176.7
FinTech,291.0
FinTech,186.7
FinTech,180.7
FinTech,231.7
FinTech,235.8
FinTech,281.1
FinTech,224.4
FinTech,232.6
FinTech,214.4
FinTech,162.8
FinTech,209.8
FinTech,222.9
FinTech,198.4
FinTech,153.3
FinTech,169.2
FinTech,217.7
FinTech,272.3
FinTech,323.5
FinTech,210.6
FinTech,186.3
FinTech,201.7
FinTech,172.7
FinTech,263.3
FinTech,359.2
FinTech,187.3
FinTech,167.0
FinTech,276.9
FinTech,236.4
FinTech,237.3
FinTech,316.6
FinTech,160.4
FinTech,159.4
FinTech,211.7
FinTech,222.9
FinTech,202.5
FinTech,386.9
FinTech,204.6
FinTech,193.6
FinTech,226.1
FinTech,274.7
FinTech,185.9
FinTech,212.4
FinTech,276.5
FinTech,280.0
FinTech,231.0
FinTech,383.2
FinTech,346.5
FinTech,159.0
FinTech,148.9
FinTech,263.8
FinTech,300.7
FinTech,208.6
FinTech,195.7
FinTech,181.9
FinTech,167.9
FinTech,285.3
FinTech,201.2
FinTech,235.5
FinTech,144.4
FinTech,276.7
FinTech,251.5
FinTech,161.3
FinTech,233.2
FinTech,219.9
FinTech,198.1
FinTech,112.7
